race_id,year,circuit_name,driver_code,team,lap_number,position,lap_time_s,sector1_s,sector2_s,sector3_s,compound,tyre_age_laps,stint_id,pit_in_flag,pit_out_flag,safety_car_flag,virtual_sc_flag,grid_position,finish_position,pit_stop_duration_s,meteo_temp_c_annual_med,meteo_wind_ms_annual_med,lap_time_s_lag1,lap_time_s_lag2,lap_time_s_lag3,delta_lap_vs_prev,avg_last_3_laps,pit_in_next2
2024_bahrain,2024,Bahrain,HAM,Mercedes,44,7.0,95.169,30.494,41.229,23.446,HARD,11.0,3,0,0,0,0,9.0,7.0,,28.9,14.8,94.935,94.996,94.94,0.23399999999999466,94.957,0
2024_bahrain,2024,Bahrain,HAM,Mercedes,45,7.0,95.184,30.483,41.299,23.402,HARD,12.0,3,0,0,0,0,9.0,7.0,,28.9,14.8,95.169,94.935,94.996,0.015000000000000568,95.03333333333332,0
2024_bahrain,2024,Bahrain,HAM,Mercedes,46,7.0,95.285,30.569,41.258,23.458,HARD,13.0,3,0,0,0,0,9.0,7.0,,28.9,14.8,95.184,95.169,94.935,0.10099999999999909,95.096,0
2024_bahrain,2024,Bahrain,HAM,Mercedes,47,7.0,95.226,30.514,41.311,23.401,HARD,14.0,3,0,0,0,0,9.0,7.0,,28.9,14.8,95.285,95.184,95.169,-0.0589999999999975,95.21266666666666,0
2024_bahrain,2024,Bahrain,HAM,Mercedes,48,7.0,96.165,30.691,41.926,23.548,HARD,15.0,3,0,0,0,0,9.0,7.0,,28.9,14.8,95.226,95.285,95.184,0.9390000000000072,95.23166666666667,0
2024_bahrain,2024,Bahrain,HAM,Mercedes,49,7.0,95.914,30.616,41.819,23.479,HARD,16.0,3,0,0,0,0,9.0,7.0,,28.9,14.8,96.165,95.226,95.285,-0.2510000000000048,95.55866666666668,0
2024_bahrain,2024,Bahrain,HAM,Mercedes,50,7.0,95.612,30.655,41.454,23.503,HARD,17.0,3,0,0,0,0,9.0,7.0,,28.9,14.8,95.914,96.165,95.226,-0.3020000000000067,95.76833333333333,0
2024_bahrain,2024,Bahrain,HAM,Mercedes,51,7.0,95.532,30.597,41.403,23.532,HARD,18.0,3,0,0,0,0,9.0,7.0,,28.9,14.8,95.612,95.914,96.165,-0.0799999999999983,95.897,0
2024_bahrain,2024,Bahrain,HAM,Mercedes,52,7.0,95.479,30.578,41.382,23.519,HARD,19.0,3,0,0,0,0,9.0,7.0,,28.9,14.8,95.532,95.612,95.914,-0.05299999999999727,95.68599999999999,0
2024_bahrain,2024,Bahrain,HAM,Mercedes,53,7.0,95.55,30.643,41.252,23.655,HARD,20.0,3,0,0,0,0,9.0,7.0,,28.9,14.8,95.479,95.532,95.612,0.07099999999999795,95.541,0
2024_bahrain,2024,Bahrain,HAM,Mercedes,54,7.0,95.974,30.792,41.706,23.476,HARD,21.0,3,0,0,0,0,9.0,7.0,,28.9,14.8,95.55,95.479,95.532,0.4240000000000066,95.52033333333333,0
2024_bahrain,2024,Bahrain,HAM,Mercedes,55,7.0,95.633,30.602,41.487,23.544,HARD,22.0,3,0,0,0,0,9.0,7.0,,28.9,14.8,95.974,95.55,95.479,-0.3410000000000082,95.66766666666666,0
2024_bahrain,2024,Bahrain,HAM,Mercedes,56,7.0,95.706,30.597,41.564,23.545,HARD,23.0,3,0,0,0,0,9.0,7.0,,28.9,14.8,95.633,95.974,95.55,0.0730000000000075,95.719,0
2024_bahrain,2024,Bahrain,HAM,Mercedes,57,7.0,96.138,30.687,41.847,23.604,HARD,24.0,3,0,0,0,0,9.0,7.0,,28.9,14.8,95.706,95.633,95.974,0.43200000000000216,95.771,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,1,20.0,113.555,,45.619,27.692,SOFT,1.0,1,1,0,0,0,10.0,16.0,,28.9,14.8,,,,,,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,2,20.0,130.911,64.092,42.838,23.981,HARD,1.0,2,0,1,0,0,10.0,16.0,36.563,28.9,14.8,113.555,,,17.355999999999995,113.555,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,3,20.0,97.317,30.97,42.434,23.913,HARD,2.0,2,0,0,0,0,10.0,16.0,,28.9,14.8,130.911,113.555,,-33.59400000000001,122.233,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,4,20.0,97.349,30.901,42.469,23.979,HARD,3.0,2,0,0,0,0,10.0,16.0,,28.9,14.8,97.317,130.911,113.555,0.03200000000001069,113.92766666666667,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,5,20.0,97.663,30.928,42.706,24.029,HARD,4.0,2,0,0,0,0,10.0,16.0,,28.9,14.8,97.349,97.317,130.911,0.31399999999999295,108.52566666666667,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,6,20.0,97.896,31.013,42.852,24.031,HARD,5.0,2,0,0,0,0,10.0,16.0,,28.9,14.8,97.663,97.349,97.317,0.2330000000000041,97.443,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,7,20.0,97.682,30.976,42.75,23.956,HARD,6.0,2,0,0,0,0,10.0,16.0,,28.9,14.8,97.896,97.663,97.349,-0.21399999999999864,97.63600000000001,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,8,20.0,97.82,31.038,42.737,24.045,HARD,7.0,2,0,0,0,0,10.0,16.0,,28.9,14.8,97.682,97.896,97.663,0.13799999999999102,97.747,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,9,20.0,97.883,31.041,42.691,24.151,HARD,8.0,2,0,0,0,0,10.0,16.0,,28.9,14.8,97.82,97.682,97.896,0.06300000000000239,97.79933333333334,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,10,19.0,98.37,31.372,42.839,24.159,HARD,9.0,2,0,0,0,0,10.0,16.0,,28.9,14.8,97.883,97.82,97.682,0.487000000000009,97.795,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,11,19.0,97.638,31.0,42.573,24.065,HARD,10.0,2,0,0,0,0,10.0,16.0,,28.9,14.8,98.37,97.883,97.82,-0.7319999999999993,98.02433333333333,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,12,19.0,97.706,30.977,42.629,24.1,HARD,11.0,2,0,0,0,0,10.0,16.0,,28.9,14.8,97.638,98.37,97.883,0.06799999999999784,97.96366666666667,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,13,17.0,97.801,31.025,42.677,24.099,HARD,12.0,2,0,0,0,0,10.0,16.0,,28.9,14.8,97.706,97.638,98.37,0.09499999999999886,97.90466666666667,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,14,17.0,97.879,30.998,42.63,24.251,HARD,13.0,2,0,0,0,0,10.0,16.0,,28.9,14.8,97.801,97.706,97.638,0.07800000000000296,97.71499999999999,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,15,17.0,98.11,31.168,42.609,24.333,HARD,14.0,2,0,0,0,0,10.0,16.0,,28.9,14.8,97.879,97.801,97.706,0.23099999999999454,97.79533333333335,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,16,17.0,97.796,31.184,42.535,24.077,HARD,15.0,2,0,0,0,0,10.0,16.0,,28.9,14.8,98.11,97.879,97.801,-0.31399999999999295,97.93,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,17,17.0,97.891,31.181,42.572,24.138,HARD,16.0,2,0,0,0,0,10.0,16.0,,28.9,14.8,97.796,98.11,97.879,0.09499999999999886,97.92833333333334,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,18,17.0,98.216,31.05,42.946,24.22,HARD,17.0,2,0,0,0,0,10.0,16.0,,28.9,14.8,97.891,97.796,98.11,0.32499999999998863,97.93233333333335,1
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,19,17.0,97.862,31.07,42.542,24.25,HARD,18.0,2,0,0,0,0,10.0,16.0,,28.9,14.8,98.216,97.891,97.796,-0.3539999999999992,97.96766666666667,1
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,20,19.0,100.798,31.287,42.578,26.933,HARD,19.0,2,1,0,0,0,10.0,16.0,,28.9,14.8,97.862,98.216,97.891,2.936000000000007,97.98966666666666,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,21,19.0,118.699,51.92,42.869,23.91,HARD,1.0,3,0,1,0,0,10.0,16.0,24.613,28.9,14.8,100.798,97.862,98.216,17.900999999999996,98.95866666666666,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,22,19.0,96.858,30.754,42.343,23.761,HARD,2.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,118.699,100.798,97.862,-21.840999999999994,105.78633333333335,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,23,19.0,96.725,30.667,42.271,23.787,HARD,3.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,96.858,118.699,100.798,-0.13300000000000978,105.45166666666667,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,24,19.0,96.626,30.673,42.224,23.729,HARD,4.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,96.725,96.858,118.699,-0.09899999999998954,104.094,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,25,19.0,96.652,30.667,42.124,23.861,HARD,5.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,96.626,96.725,96.858,0.02599999999999625,96.73633333333333,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,26,19.0,96.548,30.619,42.152,23.777,HARD,6.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,96.652,96.626,96.725,-0.1039999999999992,96.66766666666668,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,27,19.0,96.647,30.719,41.983,23.945,HARD,7.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,96.548,96.652,96.626,0.09900000000000375,96.60866666666668,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,28,19.0,97.254,31.001,42.31,23.943,HARD,8.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,96.647,96.548,96.652,0.6069999999999993,96.61566666666666,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,29,19.0,96.837,30.844,42.049,23.944,HARD,9.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,97.254,96.647,96.548,-0.4170000000000016,96.81633333333333,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,30,19.0,96.691,30.738,41.973,23.98,HARD,10.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,96.837,97.254,96.647,-0.1460000000000008,96.91266666666667,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,31,17.0,96.578,30.717,41.966,23.895,HARD,11.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,96.691,96.837,97.254,-0.11299999999999955,96.92733333333335,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,32,16.0,96.935,30.961,41.987,23.987,HARD,12.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,96.578,96.691,96.837,0.3569999999999993,96.702,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,33,15.0,96.784,30.819,41.983,23.982,HARD,13.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,96.935,96.578,96.691,-0.15099999999999625,96.73466666666667,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,34,15.0,96.692,30.777,41.947,23.968,HARD,14.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,96.784,96.935,96.578,-0.09200000000001296,96.76566666666668,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,35,14.0,96.959,30.812,42.04,24.107,HARD,15.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,96.692,96.784,96.935,0.2670000000000101,96.80366666666667,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,36,13.0,96.795,30.86,41.931,24.004,HARD,16.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,96.959,96.692,96.784,-0.16400000000000148,96.81166666666667,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,37,12.0,96.723,30.847,41.94,23.936,HARD,17.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,96.795,96.959,96.692,-0.07200000000000273,96.81533333333334,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,38,14.0,100.083,32.593,42.653,24.837,HARD,18.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,96.723,96.795,96.959,3.3599999999999994,96.82566666666666,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,39,14.0,97.476,30.911,42.495,24.07,HARD,19.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,100.083,96.723,96.795,-2.6069999999999993,97.867,1
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,40,14.0,97.088,30.911,42.126,24.051,HARD,20.0,3,0,0,0,0,10.0,16.0,,28.9,14.8,97.476,100.083,96.723,-0.38800000000000523,98.094,1
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,41,15.0,99.569,30.889,42.038,26.642,HARD,21.0,3,1,0,0,0,10.0,16.0,,28.9,14.8,97.088,97.476,100.083,2.4810000000000088,98.21566666666666,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,42,18.0,116.108,50.894,41.664,23.55,SOFT,2.0,4,0,1,0,0,10.0,16.0,24.333,28.9,14.8,99.569,97.088,97.476,16.539,98.04433333333333,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,43,18.0,95.76,30.369,41.852,23.539,SOFT,3.0,4,0,0,0,0,10.0,16.0,,28.9,14.8,116.108,99.569,97.088,-20.348,104.255,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,44,17.0,95.59,30.232,41.871,23.487,SOFT,4.0,4,0,0,0,0,10.0,16.0,,28.9,14.8,95.76,116.108,99.569,-0.1700000000000017,103.81233333333334,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,45,17.0,95.119,30.234,41.321,23.564,SOFT,5.0,4,0,0,0,0,10.0,16.0,,28.9,14.8,95.59,95.76,116.108,-0.47100000000000364,102.486,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,46,17.0,94.834,30.17,41.145,23.519,SOFT,6.0,4,0,0,0,0,10.0,16.0,,28.9,14.8,95.119,95.59,95.76,-0.2849999999999966,95.48966666666666,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,47,17.0,95.226,30.362,41.251,23.613,SOFT,7.0,4,0,0,0,0,10.0,16.0,,28.9,14.8,94.834,95.119,95.59,0.3919999999999959,95.181,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,48,17.0,95.146,30.228,41.355,23.563,SOFT,8.0,4,0,0,0,0,10.0,16.0,,28.9,14.8,95.226,94.834,95.119,-0.0799999999999983,95.05966666666666,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,49,17.0,95.494,30.323,41.489,23.682,SOFT,9.0,4,0,0,0,0,10.0,16.0,,28.9,14.8,95.146,95.226,94.834,0.347999999999999,95.06866666666667,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,50,16.0,95.167,30.13,41.402,23.635,SOFT,10.0,4,0,0,0,0,10.0,16.0,,28.9,14.8,95.494,95.146,95.226,-0.3269999999999982,95.28866666666666,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,51,16.0,95.529,30.411,41.374,23.744,SOFT,11.0,4,0,0,0,0,10.0,16.0,,28.9,14.8,95.167,95.494,95.146,0.36199999999999477,95.269,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,52,16.0,95.921,30.525,41.612,23.784,SOFT,12.0,4,0,0,0,0,10.0,16.0,,28.9,14.8,95.529,95.167,95.494,0.3920000000000101,95.39666666666666,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,53,16.0,95.994,30.629,41.595,23.77,SOFT,13.0,4,0,0,0,0,10.0,16.0,,28.9,14.8,95.921,95.529,95.167,0.07299999999999329,95.53899999999999,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,54,16.0,95.786,30.557,41.436,23.793,SOFT,14.0,4,0,0,0,0,10.0,16.0,,28.9,14.8,95.994,95.921,95.529,-0.2079999999999984,95.81466666666667,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,55,16.0,95.736,30.629,41.384,23.723,SOFT,15.0,4,0,0,0,0,10.0,16.0,,28.9,14.8,95.786,95.994,95.921,-0.04999999999999716,95.90033333333334,0
2024_bahrain,2024,Bahrain,HUL,Haas F1 Team,56,16.0,95.602,30.546,41.304,23.752,SOFT,16.0,4,0,0,0,0,10.0,16.0,,28.9,14.8,95.736,95.786,95.994,-0.13400000000000034,95.83866666666665,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,1,2.0,98.271,,41.549,23.635,SOFT,4.0,1,0,0,0,0,2.0,4.0,,28.9,14.8,,,,,,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,2,2.0,96.862,31.166,41.864,23.832,SOFT,5.0,1,0,0,0,0,2.0,4.0,,28.9,14.8,98.271,,,-1.409000000000006,98.271,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,3,3.0,98.062,31.223,42.856,23.983,SOFT,6.0,1,0,0,0,0,2.0,4.0,,28.9,14.8,96.862,98.271,,1.2000000000000028,97.56649999999999,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,4,3.0,97.752,30.958,42.784,24.01,SOFT,7.0,1,0,0,0,0,2.0,4.0,,28.9,14.8,98.062,96.862,98.271,-0.3100000000000023,97.73166666666667,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,5,3.0,98.131,31.192,42.872,24.067,SOFT,8.0,1,0,0,0,0,2.0,4.0,,28.9,14.8,97.752,98.062,96.862,0.3790000000000049,97.55866666666667,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,6,3.0,97.782,30.936,42.751,24.095,SOFT,9.0,1,0,0,0,0,2.0,4.0,,28.9,14.8,98.131,97.752,98.062,-0.34900000000000375,97.98166666666667,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,7,4.0,98.957,31.008,43.761,24.188,SOFT,10.0,1,0,0,0,0,2.0,4.0,,28.9,14.8,97.782,98.131,97.752,1.1749999999999972,97.88833333333334,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,8,4.0,98.136,31.2,42.753,24.183,SOFT,11.0,1,0,0,0,0,2.0,4.0,,28.9,14.8,98.957,97.782,98.131,-0.820999999999998,98.29,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,9,4.0,97.844,31.147,42.533,24.164,SOFT,12.0,1,0,0,0,0,2.0,4.0,,28.9,14.8,98.136,98.957,97.782,-0.2920000000000016,98.29166666666667,1
2024_bahrain,2024,Bahrain,LEC,Ferrari,10,4.0,97.884,30.988,42.534,24.362,SOFT,13.0,1,0,0,0,0,2.0,4.0,,28.9,14.8,97.844,98.136,98.957,0.04000000000000625,98.31233333333334,1
2024_bahrain,2024,Bahrain,LEC,Ferrari,11,6.0,101.737,32.241,42.647,26.849,SOFT,14.0,1,1,0,0,0,2.0,4.0,,28.9,14.8,97.884,97.844,98.136,3.8529999999999944,97.95466666666668,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,12,13.0,117.471,51.178,42.371,23.922,HARD,1.0,2,0,1,0,0,2.0,4.0,24.048,28.9,14.8,101.737,97.884,97.844,15.734000000000009,99.15499999999999,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,13,9.0,96.432,30.58,42.173,23.679,HARD,2.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,117.471,101.737,97.884,-21.039,105.69733333333333,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,14,8.0,96.756,30.787,42.232,23.737,HARD,3.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,96.432,117.471,101.737,0.32399999999999807,105.21333333333332,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,15,6.0,96.813,30.831,42.256,23.726,HARD,4.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,96.756,96.432,117.471,0.05700000000000216,103.553,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,16,4.0,96.673,30.606,42.32,23.747,HARD,5.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,96.813,96.756,96.432,-0.14000000000000057,96.66700000000002,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,17,5.0,97.302,31.109,42.332,23.861,HARD,6.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,96.673,96.813,96.756,0.6290000000000049,96.74733333333332,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,18,5.0,97.438,31.18,42.467,23.791,HARD,7.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,97.302,96.673,96.813,0.13599999999999568,96.92933333333333,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,19,5.0,96.821,30.986,42.03,23.805,HARD,8.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,97.438,97.302,96.673,-0.6170000000000044,97.13766666666668,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,20,5.0,96.794,30.839,42.103,23.852,HARD,9.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,96.821,97.438,97.302,-0.027000000000001023,97.18700000000001,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,21,5.0,96.977,31.089,42.091,23.797,HARD,10.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,96.794,96.821,97.438,0.18300000000000693,97.01766666666667,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,22,5.0,96.796,30.994,41.976,23.826,HARD,11.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,96.977,96.794,96.821,-0.18099999999999739,96.86399999999999,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,23,5.0,96.987,31.131,41.941,23.915,HARD,12.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,96.796,96.977,96.794,0.1909999999999883,96.85566666666666,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,24,5.0,96.924,31.083,41.904,23.937,HARD,13.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,96.987,96.796,96.977,-0.06299999999998818,96.92,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,25,5.0,96.76,31.059,41.828,23.873,HARD,14.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,96.924,96.987,96.796,-0.16400000000000148,96.90233333333333,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,26,5.0,96.81,30.991,41.901,23.918,HARD,15.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,96.76,96.924,96.987,0.04999999999999716,96.89033333333334,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,27,5.0,96.831,31.081,41.881,23.869,HARD,16.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,96.81,96.76,96.924,0.021000000000000796,96.83133333333335,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,28,5.0,96.907,31.019,41.971,23.917,HARD,17.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,96.831,96.81,96.76,0.0759999999999934,96.80033333333334,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,29,5.0,96.963,30.974,42.065,23.924,HARD,18.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,96.907,96.831,96.81,0.055999999999997385,96.84933333333333,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,30,5.0,97.158,31.134,42.03,23.994,HARD,19.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,96.963,96.907,96.831,0.1950000000000074,96.90033333333334,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,31,4.0,97.031,30.999,42.079,23.953,HARD,20.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,97.158,96.963,96.907,-0.12699999999999534,97.00933333333332,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,32,4.0,96.941,31.153,41.922,23.866,HARD,21.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,97.031,97.158,96.963,-0.09000000000000341,97.05066666666669,1
2024_bahrain,2024,Bahrain,LEC,Ferrari,33,4.0,96.741,30.99,41.868,23.883,HARD,22.0,2,0,0,0,0,2.0,4.0,,28.9,14.8,96.941,97.031,97.158,-0.20000000000000284,97.04333333333334,1
2024_bahrain,2024,Bahrain,LEC,Ferrari,34,4.0,99.614,31.219,41.932,26.463,HARD,23.0,2,1,0,0,0,2.0,4.0,,28.9,14.8,96.741,96.941,97.031,2.8730000000000047,96.90433333333334,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,35,6.0,116.166,51.681,41.26,23.225,HARD,1.0,3,0,1,0,0,2.0,4.0,24.081,28.9,14.8,99.614,96.741,96.941,16.551999999999992,97.76533333333334,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,36,5.0,94.09,30.063,40.65,23.377,HARD,2.0,3,0,0,0,0,2.0,4.0,,28.9,14.8,116.166,99.614,96.741,-22.075999999999993,104.17366666666668,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,37,5.0,94.897,30.611,40.962,23.324,HARD,3.0,3,0,0,0,0,2.0,4.0,,28.9,14.8,94.09,116.166,99.614,0.8070000000000022,103.29,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,38,5.0,94.783,30.55,40.953,23.28,HARD,4.0,3,0,0,0,0,2.0,4.0,,28.9,14.8,94.897,94.09,116.166,-0.11400000000000432,101.71766666666667,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,39,5.0,95.087,30.604,41.077,23.406,HARD,5.0,3,0,0,0,0,2.0,4.0,,28.9,14.8,94.783,94.897,94.09,0.30400000000000205,94.58999999999999,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,40,5.0,94.859,30.507,40.836,23.516,HARD,6.0,3,0,0,0,0,2.0,4.0,,28.9,14.8,95.087,94.783,94.897,-0.22800000000000864,94.92233333333333,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,41,5.0,95.028,30.539,41.033,23.456,HARD,7.0,3,0,0,0,0,2.0,4.0,,28.9,14.8,94.859,95.087,94.783,0.16900000000001114,94.90966666666667,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,42,5.0,94.982,30.413,41.067,23.502,HARD,8.0,3,0,0,0,0,2.0,4.0,,28.9,14.8,95.028,94.859,95.087,-0.04600000000000648,94.99133333333333,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,43,5.0,95.192,30.286,41.367,23.539,HARD,9.0,3,0,0,0,0,2.0,4.0,,28.9,14.8,94.982,95.028,94.859,0.20999999999999375,94.95633333333332,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,44,5.0,95.051,30.468,41.124,23.459,HARD,10.0,3,0,0,0,0,2.0,4.0,,28.9,14.8,95.192,94.982,95.028,-0.14099999999999113,95.06733333333334,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,45,5.0,95.22,30.355,41.281,23.584,HARD,11.0,3,0,0,0,0,2.0,4.0,,28.9,14.8,95.051,95.192,94.982,0.16899999999999693,95.075,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,46,4.0,95.058,30.238,41.4,23.42,HARD,12.0,3,0,0,0,0,2.0,4.0,,28.9,14.8,95.22,95.051,95.192,-0.16199999999999193,95.15433333333334,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,47,4.0,95.057,30.577,41.115,23.365,HARD,13.0,3,0,0,0,0,2.0,4.0,,28.9,14.8,95.058,95.22,95.051,-0.0010000000000047748,95.10966666666667,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,48,4.0,95.308,30.64,41.183,23.485,HARD,14.0,3,0,0,0,0,2.0,4.0,,28.9,14.8,95.057,95.058,95.22,0.2510000000000048,95.11166666666668,0
2024_bahrain,2024,Bahrain,LEC,Ferrari,49,4.0,95.302,30.689,41.12,23.493,HARD,15.0,3,0,0,0,0,2.0,4.0,,28.9,14.8,95.308,95.057,95.058,-0.006000000000000227,95.141,0
